,Original Image,Gabor1,Gabor2,Gabor3,Gabor4,Gabor5,Gabor6,Gabor7,Gabor8,Gabor9,Gabor10,Gabor11,Gabor12,Gabor13,Gabor14,Gabor15,Gabor16,Gabor17,Gabor18,Gabor19,Gabor20,Gabor21,Gabor22,Gabor23,Gabor24,Gabor25,Gabor26,Gabor27,Gabor28,Gabor29,Gabor30,Gabor31,Gabor32
202,131,0,0,255,255,224,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,50,0,0,255,255,60,31,96,55
203,146,0,0,255,255,228,127,92,51,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,52,0,0,255,255,57,30,111,68
204,147,0,0,255,255,229,129,93,52,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,54,0,0,255,255,59,31,110,66
205,146,0,0,255,255,230,129,93,52,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,54,0,0,255,255,69,37,107,62
206,143,0,0,255,255,231,128,94,52,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,52,0,0,255,255,57,30,120,73
207,136,0,0,255,255,230,126,93,51,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,49,0,0,255,255,62,33,110,65
208,126,0,0,255,255,227,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,48,0,0,255,255,68,36,104,59
209,140,0,0,255,255,225,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,64,34,128,79
210,139,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,63,33,125,77
211,125,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,63,34,96,55
212,132,0,0,255,255,216,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,71,1,253,48,0,0,255,255,56,30,100,60
213,133,0,0,255,255,216,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,61,32,120,73
214,131,0,0,255,255,215,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,48,0,0,255,255,68,36,116,69
215,125,0,0,255,255,215,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,46,0,0,255,255,61,32,110,66
216,122,0,0,255,255,217,117,88,47,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,45,0,0,255,255,63,33,112,66
217,126,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,46,0,0,255,255,59,31,108,64
218,133,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,65,34,109,65
219,139,0,0,255,255,217,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,51,0,0,255,255,58,30,113,69
220,139,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,62,33,107,64
221,128,0,0,255,255,221,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,48,0,0,255,255,58,30,104,61
222,133,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,63,34,110,66
223,130,0,0,255,255,222,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,61,32,117,70
224,135,0,0,255,255,220,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,65,34,110,65
225,134,0,0,255,255,213,120,86,49,0,0,255,255,0,0,0,0,0,0,255,255,64,1,244,50,0,0,255,255,48,25,94,57
226,135,0,0,255,255,213,119,86,48,0,0,255,255,0,0,0,0,0,0,255,255,82,1,248,50,0,0,255,255,68,37,99,57
227,133,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,251,48,0,0,255,255,51,26,118,73
228,127,0,0,255,255,209,113,85,46,0,0,255,255,0,0,0,0,0,0,255,255,82,1,254,45,0,0,255,255,68,36,110,66
229,103,0,0,255,255,209,111,84,45,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,41,0,0,255,255,59,30,102,58
230,123,0,0,255,255,207,110,84,45,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,42,0,0,255,255,64,34,113,69
231,118,0,0,255,255,205,111,83,45,0,0,255,255,0,0,0,0,0,0,255,255,75,1,250,45,0,0,255,255,54,28,113,68
232,129,0,0,255,255,203,113,82,46,0,0,255,255,0,0,0,0,0,0,255,255,81,1,241,47,0,0,255,255,68,37,99,58
233,131,0,0,255,255,203,114,82,46,0,0,255,255,0,0,0,0,0,0,255,255,65,1,237,48,0,0,255,255,48,25,104,64
234,127,0,0,255,255,208,115,84,46,0,0,255,255,0,0,0,0,0,0,255,255,78,1,249,46,0,0,255,255,63,33,104,62
235,121,0,0,255,255,210,115,85,46,0,0,255,255,0,0,0,0,0,0,255,255,73,1,250,45,0,0,255,255,56,30,100,59
236,124,0,0,255,255,210,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,250,45,0,0,255,255,55,29,103,61
237,127,0,0,255,255,206,115,83,46,0,0,255,255,0,0,0,0,0,0,255,255,70,1,240,47,0,0,255,255,54,29,96,57
238,131,0,0,255,255,203,114,82,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,237,48,0,0,255,255,60,32,100,59
239,132,0,0,255,255,200,112,81,45,0,0,255,255,0,0,0,0,0,0,255,255,69,1,236,47,0,0,255,255,52,27,107,66
240,119,0,0,255,255,200,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,74,1,239,44,0,0,255,255,59,31,98,58
241,106,0,0,255,255,200,107,81,43,0,0,255,255,0,0,0,0,0,0,255,255,76,1,245,40,0,0,255,255,59,31,99,57
242,114,0,0,255,255,198,106,80,43,0,0,255,255,0,0,0,0,0,0,255,255,70,1,243,40,0,0,255,255,54,28,109,66
243,113,0,0,255,255,196,106,79,43,0,0,255,255,0,0,0,0,0,0,255,255,79,1,241,42,0,0,255,255,62,33,106,63
244,119,0,0,255,255,195,107,79,43,0,0,255,255,0,0,0,0,0,0,255,255,76,1,235,44,0,0,255,255,60,31,104,62
245,126,0,0,255,255,198,109,80,44,0,0,255,255,0,0,0,0,0,0,255,255,73,1,239,44,0,0,255,255,58,31,109,67
246,115,0,0,255,255,202,110,82,45,0,0,255,255,0,0,0,0,0,0,255,255,70,1,241,44,0,0,255,255,52,27,99,58
247,121,0,0,255,255,207,112,84,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,246,44,0,0,255,255,65,35,95,55
248,124,0,0,255,255,211,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,46,0,0,255,255,53,27,116,71
249,137,0,0,255,255,215,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,68,37,115,69
250,127,0,0,255,255,219,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,49,0,0,255,255,58,30,106,62
251,139,0,0,255,255,223,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,50,0,0,255,255,62,33,106,64
252,137,0,0,255,255,225,125,91,51,0,0,255,255,0,0,0,0,0,0,255,255,73,1,255,51,0,0,255,255,54,28,108,65
253,141,0,0,255,255,225,126,91,51,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,52,0,0,255,255,62,33,100,59
254,145,0,0,255,255,221,125,90,51,0,0,255,255,0,0,0,0,0,0,255,255,71,1,253,53,0,0,255,255,55,29,102,62
255,140,0,0,255,255,221,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,52,0,0,255,255,63,33,113,68
256,133,0,0,255,255,219,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,63,33,115,69
257,120,0,0,255,255,219,117,89,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,44,0,0,255,255,64,34,114,67
258,118,0,0,255,255,219,116,89,47,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,43,0,0,255,255,68,36,118,70
259,125,0,0,255,255,219,117,89,47,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,45,0,0,255,255,67,35,125,76
260,131,0,0,255,255,220,119,89,48,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,48,0,0,255,255,67,35,122,73
261,136,0,0,255,255,222,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,61,32,108,64
262,140,0,0,255,255,227,126,92,51,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,52,0,0,255,255,62,33,106,62
263,145,0,0,255,255,230,129,93,52,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,53,0,0,255,255,59,31,111,67
264,147,0,0,255,255,232,130,94,52,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,54,0,0,255,255,61,32,107,64
265,142,0,0,255,255,232,129,94,52,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,53,0,0,255,255,64,33,108,64
266,145,0,0,255,255,234,128,95,52,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,52,0,0,255,255,67,36,123,74
267,138,0,0,255,255,232,127,94,51,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,59,30,119,72
268,132,0,0,255,255,228,125,92,51,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,66,35,100,57
269,135,0,0,255,255,224,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,63,33,114,68
270,144,0,0,255,255,223,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,50,0,0,255,255,66,35,131,82
271,129,0,0,255,255,220,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,63,33,112,66
272,123,0,0,255,255,219,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,46,0,0,255,255,62,33,96,55
273,129,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,47,0,0,255,255,58,31,113,68
274,134,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,48,0,0,255,255,67,35,123,75
275,132,0,0,255,255,216,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,112,67
276,128,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,63,33,108,64
277,128,0,0,255,255,220,120,89,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,47,0,0,255,255,57,30,109,65
278,132,0,0,255,255,220,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,63,33,106,63
279,135,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,50,0,0,255,255,63,33,112,67
280,142,0,0,255,255,219,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,51,0,0,255,255,60,32,115,70
281,132,0,0,255,255,222,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,64,34,109,64
282,129,0,0,255,255,223,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,48,0,0,255,255,60,32,108,64
283,133,0,0,255,255,223,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,63,33,113,68
284,131,0,0,255,255,222,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,62,33,114,68
285,140,0,0,255,255,215,121,87,49,0,0,255,255,0,0,0,0,0,0,255,255,67,1,246,50,0,0,255,255,53,28,97,59
286,134,0,0,255,255,213,120,86,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,248,50,0,0,255,255,63,34,98,57
287,135,0,0,255,255,212,117,86,47,0,0,255,255,0,0,0,0,0,0,255,255,75,1,252,49,0,0,255,255,57,29,115,71
288,129,0,0,255,255,211,114,86,46,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,45,0,0,255,255,64,34,114,69
289,104,0,0,255,255,211,112,86,45,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,42,0,0,255,255,61,32,104,59
290,122,0,0,255,255,209,111,85,45,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,42,0,0,255,255,64,34,110,66
291,120,0,0,255,255,207,112,84,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,253,45,0,0,255,255,54,28,116,70
292,132,0,0,255,255,205,114,83,46,0,0,255,255,0,0,0,0,0,0,255,255,82,1,242,48,0,0,255,255,69,37,101,60
293,131,0,0,255,255,204,115,83,47,0,0,255,255,0,0,0,0,0,0,255,255,66,1,237,48,0,0,255,255,48,25,102,62
294,129,0,0,255,255,209,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,77,1,248,47,0,0,255,255,62,33,102,61
295,121,0,0,255,255,211,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,252,45,0,0,255,255,56,29,102,60
296,124,0,0,255,255,210,115,85,46,0,0,255,255,0,0,0,0,0,0,255,255,72,1,251,45,0,0,255,255,56,29,103,62
297,126,0,0,255,255,206,114,83,46,0,0,255,255,0,0,0,0,0,0,255,255,71,1,241,46,0,0,255,255,55,29,96,57
298,129,0,0,255,255,203,113,82,46,0,0,255,255,0,0,0,0,0,0,255,255,76,1,239,48,0,0,255,255,60,32,101,60
299,132,0,0,255,255,201,112,81,45,0,0,255,255,0,0,0,0,0,0,255,255,71,1,238,47,0,0,255,255,55,29,109,67
300,117,0,0,255,255,201,109,81,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,242,43,0,0,255,255,59,31,101,60
301,108,0,0,255,255,201,108,81,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,246,41,0,0,255,255,59,31,98,57
302,114,0,0,255,255,199,107,81,43,0,0,255,255,0,0,0,0,0,0,255,255,70,1,244,41,0,0,255,255,53,28,106,65
303,117,0,0,255,255,197,107,80,43,0,0,255,255,0,0,0,0,0,0,255,255,78,1,240,43,0,0,255,255,62,33,105,62
304,123,0,0,255,255,196,108,79,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,235,45,0,0,255,255,59,31,104,63
305,126,0,0,255,255,199,110,81,44,0,0,255,255,0,0,0,0,0,0,255,255,73,1,239,45,0,0,255,255,57,30,108,66
306,116,0,0,255,255,203,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,70,1,241,44,0,0,255,255,53,28,96,57
307,118,0,0,255,255,206,112,83,45,0,0,255,255,0,0,0,0,0,0,255,255,75,1,245,44,0,0,255,255,61,32,94,54
308,125,0,0,255,255,208,114,84,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,252,46,0,0,255,255,56,29,113,69
309,134,0,0,255,255,211,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,67,36,117,71
310,126,0,0,255,255,214,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,47,0,0,255,255,58,30,106,63
311,131,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,47,0,0,255,255,63,33,103,61
312,131,0,0,255,255,222,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,49,0,0,255,255,56,29,110,66
313,140,0,0,255,255,221,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,51,0,0,255,255,59,32,103,62
314,140,0,0,255,255,218,124,88,50,0,0,255,255,0,0,0,0,0,0,255,255,73,1,250,52,0,0,255,255,57,30,98,58
315,142,0,0,255,255,218,122,88,50,0,0,255,255,0,0,0,0,0,0,255,255,77,1,254,52,0,0,255,255,60,32,109,66
316,136,0,0,255,255,217,120,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,49,0,0,255,255,59,31,112,68
317,119,0,0,255,255,217,117,88,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,45,0,0,255,255,66,35,108,63
318,119,0,0,255,255,217,115,88,47,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,43,0,0,255,255,66,35,117,70
319,123,0,0,255,255,218,115,88,47,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,44,0,0,255,255,66,35,127,77
320,126,0,0,255,255,218,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,46,0,0,255,255,69,37,118,70
321,134,0,0,255,255,219,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,49,0,0,255,255,61,32,109,65
322,140,0,0,255,255,225,125,91,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,51,0,0,255,255,64,34,113,67
323,143,0,0,255,255,230,128,93,52,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,53,0,0,255,255,61,32,114,69
324,145,0,0,255,255,233,130,94,53,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,53,0,0,255,255,61,32,107,63
325,142,0,0,255,255,235,131,95,53,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,53,0,0,255,255,60,31,105,62
326,150,0,0,255,255,237,131,96,53,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,54,0,0,255,255,70,37,121,72
327,146,0,0,255,255,235,130,95,53,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,53,0,0,255,255,58,30,124,76
328,140,0,0,255,255,231,128,94,52,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,51,0,0,255,255,64,34,99,57
329,133,0,0,255,255,228,126,92,51,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,51,0,0,255,255,63,33,105,61
330,145,0,0,255,255,226,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,51,0,0,255,255,67,35,133,83
331,133,0,0,255,255,223,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,48,0,0,255,255,65,34,124,75
332,120,0,0,255,255,220,119,89,48,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,46,0,0,255,255,66,35,98,55
333,128,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,46,0,0,255,255,59,31,109,65
334,134,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,48,0,0,255,255,65,34,125,77
335,134,0,0,255,255,215,119,87,48,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,66,35,113,68
336,129,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,109,65
337,128,0,0,255,255,221,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,47,0,0,255,255,56,29,112,67
338,130,0,0,255,255,220,121,89,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,48,0,0,255,255,60,32,101,59
339,133,0,0,255,255,219,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,50,0,0,255,255,63,33,106,62
340,147,0,0,255,255,217,122,88,49,0,0,255,255,0,0,0,0,0,0,255,255,74,1,254,52,0,0,255,255,57,30,116,72
341,135,0,0,255,255,218,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,65,34,109,65
342,124,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,47,0,0,255,255,59,31,103,60
343,128,0,0,255,255,219,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,45,0,0,255,255,63,33,112,68
344,121,0,0,255,255,219,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,46,0,0,255,255,62,32,118,70
345,136,0,0,255,255,212,118,86,48,0,0,255,255,0,0,0,0,0,0,255,255,73,1,248,48,0,0,255,255,59,32,102,61
346,131,0,0,255,255,209,118,85,48,0,0,255,255,0,0,0,0,0,0,255,255,74,1,243,50,0,0,255,255,57,30,99,58
347,136,0,0,255,255,209,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,77,1,247,49,0,0,255,255,61,32,109,66
348,130,0,0,255,255,210,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,75,1,253,46,0,0,255,255,58,31,113,69
349,111,0,0,255,255,212,113,86,46,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,43,0,0,255,255,62,32,104,60
350,119,0,0,255,255,211,113,85,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,43,0,0,255,255,62,33,105,62
351,123,0,0,255,255,210,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,46,0,0,255,255,57,29,116,71
352,134,0,0,255,255,208,115,84,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,248,48,0,0,255,255,67,36,108,65
353,131,0,0,255,255,208,116,84,47,0,0,255,255,0,0,0,0,0,0,255,255,70,1,242,49,0,0,255,255,53,27,102,61
354,131,0,0,255,255,211,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,248,47,0,0,255,255,60,32,100,59
355,124,0,0,255,255,214,117,86,47,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,46,0,0,255,255,57,30,106,63
356,127,0,0,255,255,213,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,254,46,0,0,255,255,57,30,106,63
357,127,0,0,255,255,209,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,72,1,245,47,0,0,255,255,56,30,98,58
358,129,0,0,255,255,205,115,83,46,0,0,255,255,0,0,0,0,0,0,255,255,73,1,240,48,0,0,255,255,58,30,100,59
359,133,0,0,255,255,202,113,82,46,0,0,255,255,0,0,0,0,0,0,255,255,72,1,239,47,0,0,255,255,57,30,107,66
360,119,0,0,255,255,202,110,82,45,0,0,255,255,0,0,0,0,0,0,255,255,76,1,244,44,0,0,255,255,59,31,106,63
361,112,0,0,255,255,201,108,82,44,0,0,255,255,0,0,0,0,0,0,255,255,75,1,245,41,0,0,255,255,59,32,100,59
362,110,0,0,255,255,200,107,81,43,0,0,255,255,0,0,0,0,0,0,255,255,72,1,245,41,0,0,255,255,55,29,104,62
363,116,0,0,255,255,198,107,80,43,0,0,255,255,0,0,0,0,0,0,255,255,77,1,241,42,0,0,255,255,61,32,105,63
364,123,0,0,255,255,196,108,80,44,0,0,255,255,0,0,0,0,0,0,255,255,76,1,237,45,0,0,255,255,60,32,108,65
365,124,0,0,255,255,199,109,80,44,0,0,255,255,0,0,0,0,0,0,255,255,74,1,239,45,0,0,255,255,57,30,107,65
366,119,0,0,255,255,202,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,71,1,240,44,0,0,255,255,56,30,97,57
367,117,0,0,255,255,206,112,83,45,0,0,255,255,0,0,0,0,0,0,255,255,72,1,245,44,0,0,255,255,56,30,96,56
368,126,0,0,255,255,210,114,85,46,0,0,255,255,0,0,0,0,0,0,255,255,78,1,253,46,0,0,255,255,61,32,111,67
369,131,0,0,255,255,214,116,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,64,34,121,73
370,131,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,48,0,0,255,255,60,32,109,65
371,130,0,0,255,255,222,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,48,0,0,255,255,64,34,103,60
372,136,0,0,255,255,225,125,91,50,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,50,0,0,255,255,55,29,109,66
373,146,0,0,255,255,224,126,91,51,0,0,255,255,0,0,0,0,0,0,255,255,73,1,255,52,0,0,255,255,58,31,102,61
374,141,0,0,255,255,221,126,89,51,0,0,255,255,0,0,0,0,0,0,255,255,75,1,252,54,0,0,255,255,58,30,97,56
375,148,0,0,255,255,219,124,89,50,0,0,255,255,0,0,0,0,0,0,255,255,75,1,253,53,0,0,255,255,59,32,108,66
376,133,0,0,255,255,218,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,49,0,0,255,255,58,30,113,69
377,118,0,0,255,255,216,116,87,47,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,44,0,0,255,255,67,36,107,62
378,116,0,0,255,255,213,113,86,46,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,42,0,0,255,255,61,32,115,69
379,119,0,0,255,255,214,112,87,46,0,0,255,255,0,0,0,0,0,0,255,255,93,1,255,43,0,0,255,255,73,39,130,78
380,124,0,0,255,255,213,114,86,46,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,45,0,0,255,255,64,34,124,75
381,128,0,0,255,255,216,118,87,48,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,47,0,0,255,255,66,35,108,64
382,130,0,0,255,255,222,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,49,0,0,255,255,61,32,110,65
383,146,0,0,255,255,229,127,93,51,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,52,0,0,255,255,63,33,117,71
384,143,0,0,255,255,232,130,94,53,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,54,0,0,255,255,57,30,107,63
385,149,0,0,255,255,234,132,95,53,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,55,0,0,255,255,64,34,98,57
386,152,0,0,255,255,237,133,96,54,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,56,0,0,255,255,62,32,118,72
387,150,0,0,255,255,238,132,96,53,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,54,0,0,255,255,65,34,124,76
388,138,0,0,255,255,234,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,51,0,0,255,255,61,32,103,60
389,133,0,0,255,255,231,127,94,51,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,66,35,106,61
390,143,0,0,255,255,228,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,51,0,0,255,255,65,34,130,81
391,137,0,0,255,255,223,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,50,0,0,255,255,66,35,123,75
392,125,0,0,255,255,219,120,89,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,47,0,0,255,255,64,34,100,57
393,128,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,47,0,0,255,255,59,31,107,64
394,130,0,0,255,255,216,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,47,0,0,255,255,64,34,122,74
395,128,0,0,255,255,214,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,47,0,0,255,255,65,35,114,68
396,126,0,0,255,255,216,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,46,0,0,255,255,66,35,112,66
397,126,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,46,0,0,255,255,57,29,112,68
398,130,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,47,0,0,255,255,61,32,100,59
399,132,0,0,255,255,216,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,254,50,0,0,255,255,61,32,104,61
400,145,0,0,255,255,215,121,87,49,0,0,255,255,0,0,0,0,0,0,255,255,73,1,251,51,0,0,255,255,57,30,113,70
401,134,0,0,255,255,217,120,88,49,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,50,0,0,255,255,62,33,107,64
402,125,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,47,0,0,255,255,59,31,102,60
403,128,0,0,255,255,217,117,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,46,0,0,255,255,61,32,111,67
